ENRO,62.57839966,11.34230042
ENRY,59.378817,10.785439
ENSB,78.24610138,15.46560001
ENSN,59.18500137,9.566940308
ENSO,59.79190063,5.340849876
ENST,65.95680237,12.46889973
ENTC,69.6832962,18.91889954
ENTO,59.18669891,10.25860024
ENVA,63.4578018,10.9239998
ENZV,58.87670135,5.63778019
EPBC,52.26850128,20.9109993
EPGD,54.37760162,18.46619987
EPKK,50.077702,19.7848
EPKM,50.23809814,19.03420067
EPKT,50.4743,19.08
EPML,50.32229996,21.46209908
EPPO,52.42100143,16.82629967
EPRZ,50.11000061,22.0189991
EPSC,53.58470154,14.90219975
EPSK,54.47890091,17.10750008
EPSN,53.79059982,15.82629967
EPWA,52.16569901,20.96710014
EPWR,51.10269928,16.88579941
EPZG,52.13850021,15.7986002
ESCF,58.40230179,15.52569962
ESCK,58.61090088,16.10359955
ESCM,59.89730072,17.58860016
ESDF,56.26670074,15.26500034
ESFR,58.49810028,13.05319977
ESGG,57.66279984,12.27980042
ESGJ,57.75759888,14.06869984
ESGK,58.1697998,13.58780003
ESGL,58.4655,13.1744
ESGP,57.7747,11.8704
ESGR,58.45640182,13.97270012
ESGT,58.31809998,12.34500027
ESIA,58.51380157,14.50710011
ESIB,58.42639923,12.71440029
ESKB,59.41447436,17.8821373
ESKK,59.34590149,14.49590015
ESKM,60.957901,14.5114
ESKN,58.78860092,16.91220093
ESKV,59.6759,12.6394
ESMA,56.610802,15.6048
ESMG,56.95029831,13.92169952
ESMK,55.92169952,14.08549976
ESML,55.94599915,12.86999989
ESMO,57.350498,16.497999
ESMP,57.2641983,13.59939957
ESMQ,56.6855011,16.28759956
ESMS,55.53630536,13.37619781
ESMT,56.69110107,12.82019997
ESMV,57.292198,14.1372
ESMX,56.92910004,14.72799969
ESNA,63.73830032,15.45829964
ESNC,62.40890121,13.74720001
ESND,62.04779816,14.4229002
ESNG,67.13240051,20.81459999
ESNH,61.76810074,17.08069992
ESNJ,66.49620056,20.14719963
ESNK,63.04859924,17.76889992
ESNL,64.5483017,18.71619987
ESNM,63.12860107,14.80280018
ESNN,62.52809906,17.44389915
ESNO,63.40829849,18.98999977
ESNP,65.39830017,21.26079941
ESNQ,67.8219986,20.33679962
ESNR,61.18999863,14.71259975
ESNS,64.62480164,21.07690048
ESNT,62.4814,17.002899
ESNU,63.79180145,20.28280067
ESNV,64.57910156,16.83359909
ESNX,65.59030151,19.28190041
ESOE,59.22370148,15.03800011
ESOW,59.58940125,16.63360023
ESPA,65.54380035,22.12199974
ESPE,65.87529755,20.14990044
ESQO,59.38660049,15.92409992
ESSA,59.65190125,17.91860008
ESSB,59.35440063,17.94169998
ESSD,60.42200089,15.51519966
ESSF,57.525799,15.8233
ESSK,60.59329987,16.95140076
ESSL,58.40620041,15.68050003
ESSP,58.5862999,16.25060081
ESSU,59.35110092,16.70840073
ESSV,57.66279984,18.34620094
ESUK,67.76480103,20.25720024
ETAD,49.97269821,6.692500114
ETAR,49.43690109,7.600279808
ETEU,49.64810181,9.966489792
ETHB,52.2785,9.08217
ETHC,52.59120178,10.02210045
ETHE,52.291199,7.387
ETHF,51.1146,9.286
ETHL,48.220299,9.91002
ETHM,50.366001,7.31533
ETHN,49.391945,9.958889
ETHR,49.21749878,11.1001997
ETHS,52.919399,10.185827
ETIC,49.69869995,11.94019985
ETID,50.169201,8.96159
ETIH,49.2181015,11.83609962
ETIN,49.743099,10.2006
ETMN,53.7677002,8.658499718
ETND,52.585556,8.342222
ETNG,50.9608,6.04242
ETNH,54.312199,9.53817
ETNJ,53.533501,7.88867
